city,temp_lo,temp_hi,prcp,date,humidity,wind_speed,rain
City_516,20,49,0.11,30-05-2001,81,8.1,no
City_517,27,50,0.14,31-05-2001,38,18.8,no
City_518,33,64,0.51,01-06-2001,75,12.2,yes
City_519,35,62,0.19,02-06-2001,84,3.3,no
City_520,33,58,0.97,03-06-2001,75,10.1,yes
City_521,31,53,0.19,04-06-2001,40,17.3,no
City_522,38,56,0.5,05-06-2001,89,13.5,no
City_523,42,29,0.39,06-06-2001,62,16.9,no
City_524,34,32,0.65,07-06-2001,65,5.1,yes
City_525,47,35,0.16,08-06-2001,55,17.8,no
City_526,21,37,0.45,09-06-2001,56,15.1,no
City_527,21,64,0.3,10-06-2001,67,14.6,no
City_528,42,47,0.88,11-06-2001,51,7,no
City_529,41,29,0.08,12-06-2001,55,17.8,no
City_530,38,38,0.91,13-06-2001,51,12.8,no
City_531,44,64,0.83,14-06-2001,34,17.1,no
City_532,45,37,0.32,15-06-2001,64,7.3,no
City_533,49,60,0.79,16-06-2001,31,3,no
City_534,48,60,0.07,17-06-2001,64,6.7,no
City_535,41,34,0.96,18-06-2001,38,9.2,no
City_536,45,66,0.54,19-06-2001,80,10.7,yes
City_537,45,45,0.33,20-06-2001,80,10.3,no
City_538,41,38,0.38,21-06-2001,78,11,no
City_539,36,55,0.1,22-06-2001,47,16.8,no
City_540,39,63,0.98,23-06-2001,72,3.5,yes
City_541,29,49,0.08,24-06-2001,41,6.4,no
City_542,25,53,0.66,25-06-2001,32,17.8,no
City_543,34,56,0.46,26-06-2001,47,11.3,no
City_544,41,43,0.94,27-06-2001,85,11.7,yes
City_545,30,32,0.27,28-06-2001,67,9.6,no
City_546,47,57,0.55,29-06-2001,36,11,no
City_547,24,37,0.5,30-06-2001,62,4,no
City_548,20,55,0.71,01-07-2001,35,11,no
City_549,27,54,0.1,02-07-2001,47,19.9,no
City_550,40,47,0.22,03-07-2001,74,11.4,no
City_551,47,56,0.24,04-07-2001,51,1,no
City_552,31,45,0.74,05-07-2001,80,15.9,yes
City_553,31,48,0.22,06-07-2001,68,8,no
City_554,24,67,0.58,07-07-2001,80,3.2,yes
City_555,26,51,0.24,08-07-2001,38,17.3,no
City_556,23,60,0.86,09-07-2001,64,4,yes
City_557,25,61,0.94,10-07-2001,52,18.4,no
City_558,32,33,0.53,11-07-2001,41,8.9,no
City_559,39,62,0.37,12-07-2001,81,14.9,no
City_560,49,39,0.26,13-07-2001,53,11,no
City_561,34,31,0.09,14-07-2001,79,5.2,no
City_562,22,61,0.3,15-07-2001,69,13.5,no
City_563,42,39,0.66,16-07-2001,38,19.2,no
City_564,27,44,0.55,17-07-2001,42,15.4,no
City_565,39,46,0.94,18-07-2001,69,12.1,yes
City_566,35,58,0.42,19-07-2001,83,19.8,no
City_567,32,38,0.7,20-07-2001,71,5.4,yes
City_568,37,46,0.5,21-07-2001,46,1.3,no
City_569,47,66,0.53,22-07-2001,36,0.7,no
City_570,29,47,0.29,23-07-2001,46,14.2,no
City_571,49,64,0.47,24-07-2001,84,16.6,no
City_572,38,41,0.49,25-07-2001,79,12.7,no
City_573,36,31,0.71,26-07-2001,53,18.1,no
City_574,43,38,0.93,27-07-2001,31,14,no
City_575,38,66,0.35,28-07-2001,64,7.5,no
City_576,47,29,0.08,29-07-2001,57,3.7,no
City_577,45,55,0.51,30-07-2001,48,18.5,no
City_578,42,36,0.56,31-07-2001,62,2.2,yes
City_579,45,45,0.2,01-08-2001,50,10.9,no
City_580,24,37,0.76,02-08-2001,82,6.3,yes
City_581,45,34,0.98,03-08-2001,39,5.5,no
City_582,40,53,0.94,04-08-2001,82,13,yes
City_583,49,67,0.23,05-08-2001,75,4.7,no
City_584,42,56,0.87,06-08-2001,74,18.3,yes
City_585,28,61,0.71,07-08-2001,38,8.2,no
City_586,31,65,0.47,08-08-2001,67,13.6,no
City_587,40,37,0.55,09-08-2001,35,14.6,no
City_588,20,46,0.85,10-08-2001,80,13.7,yes
City_589,45,49,0.5,11-08-2001,82,18.1,no
City_590,45,30,0.39,12-08-2001,71,4.7,no
City_591,20,66,0.51,13-08-2001,84,1.8,yes
City_592,34,64,0.59,14-08-2001,64,1.2,yes
City_593,21,65,0.22,15-08-2001,47,17.6,no
City_594,49,43,0.9,16-08-2001,82,19.5,yes
City_595,41,56,0.68,17-08-2001,48,6.1,no
City_596,35,46,0.64,18-08-2001,34,13.9,no
City_597,44,62,0.13,19-08-2001,54,0.3,no
City_598,27,50,0.61,20-08-2001,40,3.9,no
City_599,32,39,0.15,21-08-2001,39,13.8,no
City_600,40,41,0.11,22-08-2001,46,1.4,no
City_601,20,32,0.54,23-08-2001,65,9.4,yes
City_602,35,50,0.42,24-08-2001,55,13.3,no
City_603,48,35,0.6,25-08-2001,60,15.3,no
City_604,26,52,0.12,26-08-2001,61,9.1,no
City_605,24,32,0.45,27-08-2001,50,12.6,no
City_606,41,56,0.21,28-08-2001,47,10.8,no
City_607,48,43,0.98,29-08-2001,89,1.1,yes
City_608,42,29,0.57,30-08-2001,47,14.9,no
City_609,22,31,0.69,31-08-2001,30,3.5,no
City_610,31,42,0.35,01-09-2001,43,0.7,no
City_611,45,66,0.13,02-09-2001,37,9.1,no
City_612,35,29,0.97,03-09-2001,31,17.3,no
City_613,38,66,0.31,04-09-2001,80,3.1,no
City_614,24,66,0.44,05-09-2001,44,0.4,no
City_615,41,49,0.66,06-09-2001,89,2.3,yes
City_616,44,57,0.06,07-09-2001,63,7.3,no
City_617,48,33,0.81,08-09-2001,65,11.6,yes
City_618,33,38,0.55,09-09-2001,30,3.9,no
City_619,47,56,0.3,10-09-2001,80,16.1,no
City_620,24,49,0.1,11-09-2001,50,15.1,no
City_621,34,35,0.19,12-09-2001,71,13.9,no
City_622,36,31,0.89,13-09-2001,30,9.8,no
City_623,49,48,0.69,14-09-2001,61,7.4,yes
City_624,33,47,0.28,15-09-2001,49,7.6,no
City_625,49,63,0.1,16-09-2001,83,10.1,no
City_626,39,32,0.7,17-09-2001,76,1.6,yes
City_627,24,33,0.58,18-09-2001,65,13.7,yes
City_628,31,29,0.42,19-09-2001,68,7.1,no
City_629,35,32,0.39,20-09-2001,59,4.6,no
City_630,45,40,0.25,21-09-2001,36,5.6,no
City_631,45,55,0.68,22-09-2001,51,3.7,no
City_632,35,51,0.96,23-09-2001,86,18,yes
City_633,40,53,0.21,24-09-2001,79,3.5,no
City_634,26,49,0.61,25-09-2001,74,17.7,yes
City_635,23,52,0.44,26-09-2001,39,11.5,no
City_636,20,53,0.46,27-09-2001,85,17.4,no
City_637,49,60,0.28,28-09-2001,37,9.5,no
City_638,49,60,0.82,29-09-2001,56,18.6,no
City_639,24,33,0.5,30-09-2001,39,4.3,no
City_640,42,64,0.56,01-10-2001,43,11.1,no
City_641,45,67,0.33,02-10-2001,75,2.6,no
City_642,29,44,0.21,03-10-2001,88,9,no
City_643,41,61,0.12,04-10-2001,81,11.4,no
City_644,24,49,0.72,05-10-2001,83,12.2,yes
City_645,23,37,0.23,06-10-2001,40,7.4,no
City_646,21,34,0.7,07-10-2001,35,1.6,no
City_647,39,63,0.41,08-10-2001,50,13.1,no
City_648,29,67,0.43,09-10-2001,62,9.8,no
City_649,45,50,0.49,10-10-2001,48,2.8,no
City_650,38,33,0.39,11-10-2001,68,18.7,no
City_651,45,51,0.14,12-10-2001,53,19.1,no
City_652,20,45,0.33,13-10-2001,47,17.1,no
City_653,43,40,0.67,14-10-2001,64,16.9,yes
City_654,24,51,0.67,15-10-2001,81,2.1,yes
City_655,32,44,0.31,16-10-2001,72,19.9,no
City_656,23,31,0.48,17-10-2001,66,8.1,no
City_657,35,58,0.22,18-10-2001,48,3.3,no
City_658,43,50,0.24,19-10-2001,82,16.3,no
City_659,35,37,0.06,20-10-2001,53,4.6,no
City_660,42,57,0.89,21-10-2001,85,10.6,yes
City_661,21,65,0.24,22-10-2001,63,2.6,no
City_662,36,51,0.26,23-10-2001,51,9.5,no
City_663,47,41,0.31,24-10-2001,33,11.2,no
City_664,46,60,0.16,25-10-2001,86,9,no
City_665,39,51,0.65,26-10-2001,39,1.5,no
City_666,43,45,0.11,27-10-2001,31,9.8,no
City_667,31,49,0.17,28-10-2001,37,9.4,no
City_668,37,30,0.65,29-10-2001,62,5.3,yes
City_669,22,65,0.36,30-10-2001,88,18.4,no
City_670,47,34,0.71,31-10-2001,67,8.4,yes
City_671,20,46,0.57,01-11-2001,72,17.3,yes
City_672,20,58,0.28,02-11-2001,88,2.3,no
City_673,48,50,0.66,03-11-2001,57,6.4,no
City_674,38,61,0.15,04-11-2001,39,3.6,no
City_675,30,58,0.55,05-11-2001,74,8.2,yes
City_676,24,45,0.46,06-11-2001,30,2.3,no
City_677,31,60,0.29,07-11-2001,63,8.9,no
City_678,22,42,0.61,08-11-2001,32,7.1,no
City_679,20,38,0.87,09-11-2001,38,4.5,no
City_680,20,64,0.99,10-11-2001,34,12.9,no
City_681,27,62,0.62,11-11-2001,71,19,yes
City_682,29,37,0.42,12-11-2001,39,4.2,no
City_683,30,56,0.25,13-11-2001,41,14.3,no
City_684,31,39,0.28,14-11-2001,47,14.9,no
City_685,48,42,0.5,15-11-2001,87,10,no
City_686,32,67,0.39,16-11-2001,50,18,no
City_687,31,47,0.91,17-11-2001,50,19.3,no
City_688,33,43,0.39,18-11-2001,30,7.3,no
City_689,21,56,0.39,19-11-2001,32,13.1,no
City_690,48,52,0.4,20-11-2001,34,13.3,no
City_691,38,36,0.83,21-11-2001,54,8.1,no
City_692,37,37,0.66,22-11-2001,87,6.4,yes
City_693,22,61,0.62,23-11-2001,78,18.7,yes
City_694,42,61,0.36,24-11-2001,37,15.8,no
City_695,36,47,0.82,25-11-2001,46,2.4,no
City_696,45,31,0.08,26-11-2001,38,2.5,no
City_697,27,38,0.87,27-11-2001,61,18.5,yes
City_698,48,29,0.53,28-11-2001,35,1.7,no
City_699,45,57,0.42,29-11-2001,78,13.8,no
City_700,29,62,0.51,30-11-2001,69,4.6,yes
City_701,45,41,0.67,01-12-2001,50,0.8,no
City_702,49,29,0.05,02-12-2001,36,1.3,no
City_703,21,62,0.87,03-12-2001,36,7.5,no
City_704,38,57,0.46,04-12-2001,76,1.6,no
City_705,28,41,0.37,05-12-2001,68,12,no
City_706,26,57,0.17,06-12-2001,83,13,no
City_707,23,67,0.46,07-12-2001,56,7.5,no
City_708,45,52,0.51,08-12-2001,37,14.9,no
City_709,40,54,0.42,09-12-2001,38,9.9,no
City_710,37,45,0.68,10-12-2001,57,8.7,no
City_711,32,35,0.44,11-12-2001,44,8.2,no
City_712,30,41,0.95,12-12-2001,31,8.7,no
City_713,48,33,0.61,13-12-2001,36,19.4,no
City_714,43,54,0.81,14-12-2001,76,13.7,yes
City_715,23,31,0.14,15-12-2001,47,6.4,no
City_716,44,35,0.42,16-12-2001,51,14.7,no
City_717,40,67,0.36,17-12-2001,79,6.7,no
City_718,48,29,0.58,18-12-2001,39,2.6,no
City_719,44,45,0.86,19-12-2001,83,9.6,yes
City_720,23,53,0.11,20-12-2001,79,15,no
City_721,29,31,0.11,21-12-2001,62,7.6,no
City_722,24,43,0.85,22-12-2001,36,17.4,no
City_723,28,57,0.24,23-12-2001,32,7.8,no
City_724,43,60,0.68,24-12-2001,43,7.1,no
City_725,22,54,0.56,25-12-2001,73,20,yes
City_726,36,44,0.83,26-12-2001,75,9.7,yes
City_727,22,53,0.16,27-12-2001,65,16.1,no
City_728,35,56,0.16,28-12-2001,42,16.1,no
City_729,23,37,0.57,29-12-2001,45,18.5,no
City_730,37,29,0.94,30-12-2001,45,1.8,no
City_731,36,57,0.43,31-12-2001,83,5.5,no
City_732,26,50,0.35,01-01-2002,34,15.4,no
City_733,43,44,0.62,02-01-2002,81,11.3,yes
City_734,42,35,0.92,03-01-2002,54,11.2,no
City_735,49,42,0.84,04-01-2002,67,3.4,yes
City_736,24,57,0.99,05-01-2002,67,5.7,yes
City_737,31,47,0.06,06-01-2002,79,10.5,no
City_738,36,47,0.15,07-01-2002,67,5.6,no
City_739,42,30,0.62,08-01-2002,68,4.3,yes
City_740,32,43,0.82,09-01-2002,85,1.8,yes
City_741,42,31,0.31,10-01-2002,85,3.2,no
City_742,44,39,0.27,11-01-2002,77,15.4,no
City_743,22,58,0.79,12-01-2002,70,14.4,yes
City_744,28,46,0.09,13-01-2002,55,1,no
City_745,49,30,0.39,14-01-2002,88,4.1,no
City_746,36,60,0.52,15-01-2002,42,11.3,no
City_747,36,36,0.57,16-01-2002,73,6.5,yes
City_748,49,50,0.73,17-01-2002,80,16.5,yes
City_749,39,34,0.38,18-01-2002,55,15.7,no
City_750,35,40,0.62,19-01-2002,84,17.8,yes
City_751,44,64,0.6,20-01-2002,84,11.3,yes
City_752,41,43,0.56,21-01-2002,30,7.1,no
City_753,32,56,0.65,22-01-2002,37,12.2,no
City_754,46,46,0.29,23-01-2002,33,1.9,no
City_755,38,30,0.12,24-01-2002,50,0.3,no
City_756,36,41,0.15,25-01-2002,51,0.4,no
City_757,23,43,0.25,26-01-2002,80,8.2,no
City_758,31,48,0.52,27-01-2002,82,4.6,yes
City_759,48,57,0.84,28-01-2002,87,3.2,yes
City_760,28,57,0.71,29-01-2002,66,12.3,yes
City_761,38,31,0.79,30-01-2002,78,19.9,yes
City_762,31,47,0.37,31-01-2002,32,3.6,no
City_763,28,31,0.42,01-02-2002,48,11,no
City_764,26,42,0.41,02-02-2002,30,2.5,no
City_765,47,32,0.22,03-02-2002,58,18.7,no
City_766,33,39,0.1,04-02-2002,52,5.9,no
City_767,39,59,0.6,05-02-2002,62,17.6,yes
City_768,38,60,0.98,06-02-2002,84,5.7,yes
City_769,45,55,0.2,07-02-2002,81,16.1,no
City_770,34,58,0.08,08-02-2002,70,4.3,no
City_771,35,30,0.78,09-02-2002,52,5.9,no
City_772,40,37,0.28,10-02-2002,34,3.9,no
City_773,24,56,0.83,11-02-2002,36,5.4,no
City_774,22,59,0.71,12-02-2002,86,16.7,yes
City_775,31,62,0.94,13-02-2002,87,12.8,yes
City_776,44,43,0.43,14-02-2002,35,8.2,no
City_777,39,53,0.67,15-02-2002,78,19.4,yes
City_778,46,64,0.48,16-02-2002,51,9.4,no
City_779,40,36,0.64,17-02-2002,78,19.4,yes
City_780,23,37,0.47,18-02-2002,42,4,no
City_781,40,65,0.22,19-02-2002,41,18.1,no
City_782,42,67,0.52,20-02-2002,33,0.4,no
City_783,35,60,0.54,21-02-2002,37,11,no
City_784,44,45,0.81,22-02-2002,66,8.5,yes
City_785,26,63,0.74,23-02-2002,60,10.5,no
City_786,32,65,0.67,24-02-2002,66,11.1,yes
City_787,40,47,0.15,25-02-2002,74,7.8,no
City_788,29,57,0.72,26-02-2002,55,20,no
City_789,45,35,0.52,27-02-2002,72,19.5,yes
City_790,26,56,0.89,28-02-2002,37,19.2,no
City_791,33,37,0.91,01-03-2002,69,19.6,yes
City_792,45,56,0.09,02-03-2002,62,15.9,no
City_793,24,34,0.82,03-03-2002,74,19.8,yes
City_794,22,57,0.08,04-03-2002,58,17.9,no
City_795,42,45,0.39,05-03-2002,34,8.4,no
City_796,48,44,0.56,06-03-2002,57,15.7,no
City_797,30,51,0.18,07-03-2002,82,18.3,no
City_798,30,59,0.75,08-03-2002,69,14.3,yes
City_799,37,31,0.05,09-03-2002,46,8.5,no
City_800,34,49,0.2,10-03-2002,84,1.4,no
City_801,31,54,0.59,11-03-2002,52,16.2,no
City_802,28,64,0.72,12-03-2002,74,19.1,yes
City_803,29,65,0.91,13-03-2002,38,7.3,no
City_804,45,50,0.71,14-03-2002,31,3.1,no
City_805,31,40,0.68,15-03-2002,61,6.6,yes
City_806,36,41,0.41,16-03-2002,80,11.7,no
City_807,48,39,0.04,17-03-2002,81,6.4,no
City_808,25,44,0.15,18-03-2002,78,12.3,no
City_809,26,36,0.55,19-03-2002,60,19.3,no
City_810,33,30,0.68,20-03-2002,36,13.4,no
City_811,32,58,0.44,21-03-2002,59,7.3,no
City_812,27,58,0.73,22-03-2002,87,18.7,yes
City_813,29,40,0.54,23-03-2002,32,11.4,no
City_814,28,38,0.11,24-03-2002,80,2.7,no
City_815,37,39,0.22,25-03-2002,80,10,no
City_816,46,43,0.84,26-03-2002,85,13.1,yes
City_817,45,44,0.73,27-03-2002,38,16.8,no
City_818,21,45,0.89,28-03-2002,39,18.7,no
City_819,24,54,0.15,29-03-2002,75,6.4,no
City_820,48,30,0.98,30-03-2002,79,3.2,yes
City_821,24,40,0.24,31-03-2002,87,1.6,no
City_822,25,54,0.05,01-04-2002,76,14.8,no
City_823,38,51,0.99,02-04-2002,55,15.9,no
City_824,27,46,0.31,03-04-2002,30,8.2,no
City_825,35,60,0.67,04-04-2002,59,8,no
City_826,32,66,0.21,05-04-2002,86,19.1,no
City_827,20,31,0.59,06-04-2002,67,18.3,yes
City_828,41,66,0.9,07-04-2002,44,4.7,no
City_829,39,31,0.34,08-04-2002,54,15.6,no
City_830,36,58,0.68,09-04-2002,35,12.5,no
City_831,26,29,0.22,10-04-2002,47,3.2,no
City_832,44,58,0.63,11-04-2002,30,7.2,no
City_833,32,60,0.36,12-04-2002,85,3.6,no
City_834,23,56,0.24,13-04-2002,32,6,no
City_835,23,49,0.34,14-04-2002,46,12.3,no
City_836,25,41,0.21,15-04-2002,77,7.6,no
City_837,47,55,0.9,16-04-2002,37,7.9,no
City_838,38,64,0.42,17-04-2002,89,10.8,no
City_839,48,35,0.27,18-04-2002,78,1.8,no
City_840,31,50,0.47,19-04-2002,69,14.8,no
City_841,41,38,0.34,20-04-2002,46,8.1,no
City_842,26,67,0.75,21-04-2002,54,9.7,no
City_843,46,43,0.96,22-04-2002,70,19.5,yes
City_844,29,43,0.46,23-04-2002,41,7,no
City_845,45,32,0.86,24-04-2002,58,13,no
City_846,38,60,0.58,25-04-2002,54,7.9,no
City_847,26,51,0.19,26-04-2002,80,17.9,no
City_848,49,34,0.7,27-04-2002,65,17,yes
City_849,22,52,0.53,28-04-2002,82,4.9,yes
City_850,32,48,0.66,29-04-2002,83,13.9,yes
City_851,32,65,0.89,30-04-2002,54,1.4,no
City_852,37,48,0.46,01-05-2002,58,19.3,no
City_853,47,40,0.9,02-05-2002,40,7,no
City_854,49,61,0.75,03-05-2002,89,16.7,yes
City_855,45,56,0.5,04-05-2002,33,6.4,no
City_856,39,36,0.61,05-05-2002,43,12.7,no
City_857,47,29,0.35,06-05-2002,75,19.7,no
City_858,27,65,0.97,07-05-2002,67,17.5,yes
City_859,48,50,0.67,08-05-2002,46,3.3,no
City_860,28,34,0.08,09-05-2002,31,11,no
City_861,26,49,0.35,10-05-2002,37,7,no
City_862,20,60,0.63,11-05-2002,65,8.7,yes
City_863,22,63,0.09,12-05-2002,39,6.8,no
City_864,32,43,0.06,13-05-2002,36,6.8,no
City_865,47,33,0.47,14-05-2002,65,10.9,no
City_866,49,34,0.36,15-05-2002,45,3.9,no
City_867,44,53,0.46,16-05-2002,43,10.8,no
City_868,47,57,0.29,17-05-2002,45,5.7,no
City_869,36,35,0.2,18-05-2002,54,5.9,no
City_870,44,41,0.69,19-05-2002,70,14.8,yes
City_871,43,66,0.53,20-05-2002,33,0.7,no
City_872,20,46,0.23,21-05-2002,58,7.7,no
City_873,25,30,0.34,22-05-2002,85,8.2,no
City_874,40,36,0.6,23-05-2002,35,9.8,no
City_875,25,39,0.11,24-05-2002,30,13.4,no
City_876,45,61,0.18,25-05-2002,68,7.5,no
City_877,31,66,0.11,26-05-2002,30,4.3,no
City_878,32,55,0.81,27-05-2002,80,17.7,yes
City_879,32,48,0.75,28-05-2002,69,19.6,yes
City_880,48,40,0.76,29-05-2002,86,0.5,yes
City_881,34,59,0.72,30-05-2002,32,11,no
City_882,40,55,0.68,31-05-2002,30,6.9,no
City_883,35,60,0.49,01-06-2002,30,5.6,no
City_884,41,38,0.65,02-06-2002,68,6.8,yes
City_885,40,31,0.08,03-06-2002,50,12.8,no
City_886,30,55,0.63,04-06-2002,74,3.9,yes
City_887,47,63,0.78,05-06-2002,59,18.3,no
City_888,24,59,0.52,06-06-2002,61,9.4,yes
City_889,23,43,0.38,07-06-2002,62,6.6,no
City_890,22,44,0.3,08-06-2002,77,15.3,no
City_891,38,41,0.65,09-06-2002,51,0.4,no
City_892,39,63,0.7,10-06-2002,59,8.7,no
City_893,44,39,0.87,11-06-2002,83,7.2,yes
City_894,37,49,0.37,12-06-2002,75,6.8,no
City_895,34,39,0.77,13-06-2002,33,6.8,no
City_896,28,58,0.57,14-06-2002,52,0.7,no
City_897,36,63,0.88,15-06-2002,84,3.1,yes
City_898,33,50,0.54,16-06-2002,73,2.9,yes
City_899,34,66,0.53,17-06-2002,54,19.8,no
City_900,20,59,0.59,18-06-2002,41,0.5,no
City_901,40,42,0.75,19-06-2002,46,3.4,no
City_902,41,52,0.96,20-06-2002,82,19.5,yes
City_903,41,60,0.11,21-06-2002,44,12.6,no
City_904,22,64,0.09,22-06-2002,39,9.1,no
City_905,35,60,0.93,23-06-2002,64,1.7,yes
City_906,42,43,0.54,24-06-2002,84,13.4,yes
City_907,44,63,0.62,25-06-2002,81,2.8,yes
City_908,30,31,0.5,26-06-2002,81,13.5,no
City_909,31,44,0.13,27-06-2002,58,19.6,no
City_910,29,33,0.77,28-06-2002,41,10.7,no
City_911,35,49,0.75,29-06-2002,30,4.4,no
City_912,27,38,0.34,30-06-2002,30,12.5,no
City_913,25,47,0.33,01-07-2002,39,10.3,no
City_914,31,53,0.84,02-07-2002,47,10.7,no
City_915,43,32,0.11,03-07-2002,76,9.6,no
City_916,47,57,0.88,04-07-2002,31,13.5,no
City_917,40,47,0.28,05-07-2002,78,11.5,no
City_918,27,30,0.6,06-07-2002,37,19.7,no
City_919,45,38,0.93,07-07-2002,51,16.5,no
City_920,47,53,0.68,08-07-2002,51,5.4,no
City_921,23,48,0.43,09-07-2002,55,14.5,no
City_922,45,47,0.7,10-07-2002,55,4.4,no
City_923,27,51,0.37,11-07-2002,38,15.7,no
City_924,45,52,0.3,12-07-2002,50,3,no
City_925,47,39,0.99,13-07-2002,60,9.5,no
City_926,37,62,0.75,14-07-2002,81,15.8,yes
City_927,47,56,0.65,15-07-2002,72,5.7,yes
City_928,47,33,0.38,16-07-2002,35,16.8,no
City_929,24,33,0.09,17-07-2002,85,12.9,no
City_930,28,49,0.07,18-07-2002,43,8,no
City_931,23,40,0.57,19-07-2002,62,8.5,yes
City_932,46,32,0.76,20-07-2002,36,18.5,no
City_933,41,48,0.55,21-07-2002,53,4.4,no
City_934,36,66,0.84,22-07-2002,38,13.9,no
City_935,28,53,0.07,23-07-2002,40,14.2,no
City_936,20,42,0.39,24-07-2002,85,18.5,no
City_937,40,39,0.27,25-07-2002,52,14.3,no
City_938,39,60,0.46,26-07-2002,77,11.7,no
City_939,32,39,0.11,27-07-2002,80,18.1,no
City_940,47,46,0.95,28-07-2002,31,16.6,no
City_941,35,55,0.25,29-07-2002,44,14.4,no
City_942,48,46,0.92,30-07-2002,64,0.7,yes
City_943,32,51,0.44,31-07-2002,65,7.5,no
City_944,33,39,0.98,01-08-2002,81,12.7,yes
City_945,22,49,0.57,02-08-2002,83,10.5,yes
City_946,48,33,0.92,03-08-2002,57,6.5,no
City_947,25,51,0.05,04-08-2002,68,3,no
City_948,37,53,0.75,05-08-2002,73,11.1,yes
City_949,38,38,0.9,06-08-2002,33,5.8,no
City_950,24,50,0.17,07-08-2002,39,4.7,no
City_951,34,47,0.13,08-08-2002,35,8,no
City_952,44,29,0.44,09-08-2002,86,15.7,no
City_953,21,35,0.93,10-08-2002,59,9.8,no
City_954,29,32,0.56,11-08-2002,83,4.4,yes
City_955,43,29,0.54,12-08-2002,75,2.4,yes
City_956,49,43,0.17,13-08-2002,64,10,no
City_957,37,40,0.04,14-08-2002,78,15.9,no
City_958,46,50,0.81,15-08-2002,72,13.1,yes
City_959,32,50,0.12,16-08-2002,39,4.7,no
City_960,24,45,0.64,17-08-2002,87,8.8,yes
City_961,42,57,0.91,18-08-2002,82,17.1,yes
City_962,43,42,0.24,19-08-2002,61,3.6,no
City_963,20,48,0.67,20-08-2002,71,10.7,yes
City_964,41,61,0.11,21-08-2002,71,7.2,no
City_965,20,43,0.61,22-08-2002,32,2.6,no
City_966,37,40,0.2,23-08-2002,85,1.1,no
City_967,34,48,0.74,24-08-2002,55,11.2,no
City_968,36,58,0.33,25-08-2002,44,0.5,no
City_969,30,66,0.48,26-08-2002,46,2.2,no
City_970,40,31,0.61,27-08-2002,56,7,no
City_971,45,56,0.2,28-08-2002,47,1,no
City_972,44,54,0.74,29-08-2002,80,8.1,yes
City_973,41,58,0.33,30-08-2002,48,2.7,no
City_974,46,41,0.67,31-08-2002,41,7.1,no
City_975,46,41,0.19,01-09-2002,53,15.8,no
City_976,36,30,0.69,02-09-2002,34,12.6,no
City_977,32,65,0.16,03-09-2002,53,9,no
City_978,20,66,0.44,04-09-2002,56,1.9,no
City_979,21,30,0.27,05-09-2002,77,12.4,no
City_980,28,64,0.75,06-09-2002,59,3.4,no
City_981,22,54,0.29,07-09-2002,44,1.6,no
City_982,20,39,0.88,08-09-2002,76,13.3,yes
City_983,40,36,0.89,09-09-2002,88,18.2,yes
City_984,35,50,0.23,10-09-2002,67,9.3,no
City_985,42,48,0.62,11-09-2002,73,0.9,yes
City_986,25,36,0.12,12-09-2002,63,17.6,no
City_987,47,57,0.41,13-09-2002,56,1.4,no
City_988,36,54,0.72,14-09-2002,49,17.4,no
City_989,24,58,0.67,15-09-2002,70,7.9,yes
City_990,24,45,0.63,16-09-2002,61,7.4,yes
City_991,25,48,0.31,17-09-2002,33,10.9,no
City_992,22,44,0.4,18-09-2002,34,19.1,no
City_993,40,35,0.14,19-09-2002,82,18,no
City_994,42,44,0.72,20-09-2002,87,9.5,yes
City_995,24,55,0.52,21-09-2002,37,13.9,no
City_996,40,51,0.71,22-09-2002,51,11.7,no
City_997,24,52,0.28,23-09-2002,71,13.9,no
City_998,29,37,0.35,24-09-2002,36,16.6,no
City_999,29,63,0.36,25-09-2002,51,0.8,no
City_1000,38,48,0.06,26-09-2002,75,6.6,no
City_1001,36,65,0.36,27-09-2002,59,19.2,no
City_1002,40,45,0.8,28-09-2002,66,19,yes
City_1003,33,59,0.89,29-09-2002,45,0.3,no
City_1004,28,36,0.53,30-09-2002,44,4.1,no
City_1005,33,43,0.47,01-10-2002,34,19.9,no
City_1006,20,59,0.07,02-10-2002,32,9.9,no
City_1007,38,58,0.88,03-10-2002,52,11.5,no
City_1008,32,48,0.05,04-10-2002,39,3.4,no
City_1009,32,67,0.94,05-10-2002,34,17.9,no
City_1010,23,40,0.5,06-10-2002,52,4.7,no
City_1011,49,45,0.36,07-10-2002,44,3.9,no
City_1012,20,58,0.92,08-10-2002,47,4.6,no
City_1013,36,57,0.06,09-10-2002,54,18.4,no
City_1014,27,47,0.59,10-10-2002,37,14.1,no
City_1015,21,39,0.56,11-10-2002,60,15.4,no
City_1016,47,62,0.25,12-10-2002,50,7.6,no
City_1017,27,35,0.45,13-10-2002,31,18.2,no
City_1018,26,62,0.66,14-10-2002,51,15.8,no
City_1019,45,48,0.73,15-10-2002,37,15,no
City_1020,45,66,0.04,16-10-2002,52,19.4,no
City_1021,21,52,0.93,17-10-2002,61,7.4,yes
City_1022,41,38,0.2,18-10-2002,37,12.3,no
City_1023,41,60,0.26,19-10-2002,33,18.2,no
City_1024,22,43,0.29,20-10-2002,59,15.8,no
City_1025,46,65,0.08,21-10-2002,48,11.3,no
City_1026,37,48,0.16,22-10-2002,52,1.6,no
City_1027,31,31,0.98,23-10-2002,47,13.1,no
City_1028,20,65,0.34,24-10-2002,82,10.6,no
City_1029,41,36,0.15,25-10-2002,58,3.8,no
City_1030,31,51,0.14,26-10-2002,52,17.7,no
